dance,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
706,782,2,-4.353,278,0.21,4.86e-06,813,418,104.983,4,3
559,541,10,-5.525,313,0.34,4.66e-06,102,309,83.978,4,3
667,621,5,-5.697,271,0.47,4.15e-05,0.13,451,106.032,4,3
586,616,5,-7.964,324,182,0.0,927,719,148.088,4,3
741,695,1,-5.341,454,21,0.0,922,861,134.032,4,3
657,489,1,-6.829,306,713,0.0,124,399,116.0,4,3
741,695,1,-5.341,454,21,0.0,922,861,134.032,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
708,598,5,-8.365,291,37,0.0,0.17,698,112.027,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
811,757,1,-5.882,257,142,0.0,183,958,81.972,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
0.71,625,6,-9.008,295,29,1.1e-05,108,784,140.994,4,3
572,835,2,-6.826,516,337,0.0,82,468,150.014,4,3
764,708,5,-5.692,0.21,146,0.0,0.33,566,106.175,4,3
664,944,5,-2.027,995,101,0.0,766,745,121.936,4,3
588,844,2,-5.25,484,481,473,356,0.22,128.02,4,3
638,324,0,-7.787,321,923,3.35e-05,151,446,129.932,4,3
315,418,7,-9.146,299,131,679,836,237,129.116,4,3
652,657,3,-4.491,306,208,6.93e-05,859,861,127.997,4,3
744,328,0,-12.535,231,681,2,128,532,98.923,4,3
0.65,482,4,-8.667,281,293,0.0,811,517,106.994,4,3
442,612,2,-7.222,112,584,5.7e-06,0.37,178,180.917,4,3
568,726,9,-6.087,366,491,764,122,564,118.842,4,3
698,505,6,-8.242,356,354,0.0,995,396,95.868,4,3
595,817,11,-6.187,474,712,386,142,483,144.961,4,3
633,727,11,-4.104,383,173,0.0,153,543,123.959,4,3
669,588,2,-6.902,339,177,0.0,179,237,97.026,4,3
608,0.83,9,-5.396,956,597,3.4e-06,118,211,91.088,4,3
647,656,11,-8.632,354,657,163,343,453,119.965,4,3
579,713,7,-7.334,318,617,3.33e-05,118,635,159.915,3,3
362,0.54,10,-6.031,528,338,0.0,139,0.3,78.007,3,3
468,854,11,-3.932,59,176,0.0,126,277,155.867,4,3
531,0.79,10,-7.213,234,281,0.0,301,339,79.942,4,3
614,379,4,-10.48,476,607,464,986,201,107.989,4,3
523,714,7,-6.584,511,633,0.0,875,616,122.969,4,3
823,709,1,-3.937,408,235,0.0,834,499,93.012,4,3
268,334,3,-8.877,332,759,0.0,117,175,55.832,4,3
576,688,9,-5.136,319,346,439,262,726,135.984,4,3
834,805,11,-1.684,155,257,0.0,885,433,119.947,4,3
756,538,1,-6.625,485,654,0.0,172,516,92.023,4,3
0.63,729,6,-4.93,287,123,"8,00E-06",786,0.44,127.919,4,3
555,496,9,-7.175,329,0.64,0.0,767,391,82.229,4,3
664,705,1,-4.972,382,654,0.0,118,477,122.016,4,3
727,672,1,-4.782,426,181,0.0,189,135,94.006,4,3
789,0.95,5,-3.604,759,191,1.41e-05,969,746,126.013,4,3
647,723,5,-6.214,491,503,0.0,176,443,105.001,4,3
612,0.78,1,-5.123,814,781,0.0,593,554,92.059,4,3
711,346,7,-10.162,291,766,0.0,212,771,91.993,4,3
429,661,11,-7.227,281,239,121,234,285,173.372,4,3
537,0.35,2,-8.937,248,838,0.0,108,318,67.018,4,3
643,513,10,-7.355,253,832,852,143,0.25,95.976,4,3
429,661,11,-7.227,281,239,121,234,285,173.372,4,3
637,799,2,-4.518,338,394,0.0,921,0.57,104.996,4,3
651,708,4,-12.389,512,819,301,782,734,90.037,4,3
0.82,907,7,-4.517,607,655,4.85e-05,816,834,126.062,4,3
607,405,9,-8.607,265,539,6.7e-06,231,233,129.543,4,3
0.6,687,8,-7.939,326,359,0.0,245,671,164.911,3,3
0.78,739,9,-8.896,567,292,1.18e-06,799,593,91.99,4,3
299,447,3,-7.862,383,858,314,97,321,121.723,4,3
315,418,7,-9.146,299,131,679,836,237,129.116,4,3
658,407,4,-12.007,364,727,1.26e-06,139,137,80.164,4,3
557,442,5,-7.224,243,731,1.46e-05,0.11,213,146.277,4,3
315,418,7,-9.146,299,131,679,836,237,129.116,4,3
507,828,10,-6.023,449,711,2.44e-05,261,489,178.032,4,3
315,418,7,-9.146,299,131,679,836,237,129.116,4,3
315,418,7,-9.146,299,131,679,836,237,129.116,4,3
512,452,2,-8.991,292,775,818,65,235,124.103,4,3
651,771,9,-6.541,313,381,1.71e-05,238,456,112.015,4,3
652,657,3,-4.491,306,208,6.93e-05,859,861,127.997,4,3
449,465,0,-8.964,791,524,1.02e-06,303,543,89.087,3,3
718,422,4,-9.115,621,764,0.0,0.17,455,144.678,4,3
523,557,7,-7.799,293,813,581,958,196,111.766,4,3
629,547,10,-13.123,55,0.72,314,604,197,108.375,4,3
687,792,5,-2.749,452,191,0.0,167,671,100.015,4,3
756,713,3,-6.91,122,365,153,228,597,92.039,4,3
842,801,8,-4.167,228,157,4.82e-06,642,617,95.881,4,3
758,588,11,-7.777,91,608,9.3e-05,189,796,134.014,4,3
581,578,5,-7.571,524,671,0.0,106,335,140.0,4,3
484,948,1,-4.296,451,473,0.0,565,686,125.645,5,3
394,0.17,0,-10.368,451,889,0.0,105,315,130.721,3,3
591,606,8,-6.977,66,574,0.0,0.06,767,82.185,4,3
645,862,11,-4.761,845,933,0.0,193,803,119.947,4,3
0.73,703,0,-5.672,369,109,0.0,657,595,138.113,4,3
778,0.76,3,-3.913,143,237,6.15e-06,183,688,144.026,4,3
489,625,9,-6.497,584,288,0.0,133,439,149.921,3,3
488,403,5,-7.005,272,598,4.28e-06,434,497,131.489,3,3
0.63,0.63,4,-7.525,364,295,1.26e-05,934,517,107.103,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
0.59,632,7,-7.996,376,301,0.0,169,345,110.0,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
768,806,8,-6.277,517,376,1.65e-06,787,925,123.039,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
697,271,0,-11.507,93,923,0.0,101,773,119.835,4,3
394,0.17,0,-10.368,451,889,0.0,105,315,130.721,3,3
631,277,0,-6.119,292,871,4.6e-05,151,0.88,139.733,4,3
636,726,10,-8.205,456,341,727,105,542,162.035,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
702,741,9,-5.33,427,544,0.0,337,646,124.925,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
394,0.17,0,-10.368,451,889,0.0,105,315,130.721,3,3
419,342,4,-10.985,636,518,0.0,106,599,149.798,3,3
742,692,4,-9.267,237,464,1.39e-05,951,628,149.949,4,3
661,0.53,7,-10.747,974,187,0.0,142,661,157.523,3,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
394,0.17,0,-10.368,451,889,0.0,105,315,130.721,3,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
0.45,181,10,-11.417,406,896,1.09e-06,0.11,196,115.443,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
722,835,6,-9.082,402,107,8.23e-05,928,558,110.962,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
652,732,0,-8.587,275,203,366,739,577,127.043,4,3
0.72,621,2,-9.773,491,676,0.0,679,566,114.987,4,3
0.6,0.76,6,-6.124,452,166,4.09e-05,189,519,158.078,4,3
828,621,8,-6.414,565,164,233,845,436,128.986,4,3
612,807,10,-2.81,336,495,177,101,398,124.053,4,3
533,436,5,-7.521,276,234,3.17e-06,0.46,371,146.868,3,3
524,632,10,-7.285,785,255,0.0,277,416,169.989,4,3
795,178,0,-11.991,574,607,0.0,623,608,93.982,4,3
615,534,9,-6.719,386,106,1.76e-05,607,193,135.917,4,3
801,856,0,-4.233,65,984,6.62e-05,228,919,106.026,4,3
561,404,0,-10.193,324,735,186,164,0.52,139.774,4,3
0.76,555,7,-10.165,465,409,213,822,0.52,98.066,4,3
445,537,4,-8.532,0.04,695,1.65e-05,944,131,122.769,4,3
0.73,777,3,-5.194,496,105,478,691,575,130.0,4,3
523,768,0,-4.953,566,447,226,833,669,75.03,4,3
567,526,8,-5.029,251,153,2.34e-06,103,231,91.999,4,3
515,691,5,-4.028,344,624,0.0,121,484,169.521,3,3
744,0.7,2,-7.663,375,278,155,68,867,144.033,4,3
533,732,7,-7.901,424,166,189,138,554,90.315,4,3
823,765,2,-1.695,633,464,0.0,601,715,99.96,4,3
442,574,2,-6.394,828,273,0.0,94,308,167.857,4,3
746,754,1,-6.684,676,152,0.0,486,746,149.882,4,3
0.32,453,1,-9.537,329,889,2.6e-06,0.1,444,72.424,4,3
524,601,8,-6.112,404,663,0.0,114,598,72.048,4,3
607,695,0,-9.537,567,163,4.26e-06,109,594,150.061,4,3
792,895,1,-3.112,589,165,0.0,501,794,94.968,4,3
467,119,2,-10.99,401,969,1.4e-06,973,156,70.499,4,3
0.5,292,0,-8.554,323,746,0.0,188,0.37,145.879,4,3
411,277,7,-8.844,305,903,0.0,209,345,143.768,3,3
329,0.45,2,-6.312,405,594,0.0,0.13,284,80.095,4,3
471,229,4,-11.711,35,0.88,228,257,641,80.99,4,3
552,742,2,-7.801,118,219,2.25e-05,0.21,537,200.029,4,3
603,0.64,0,-5.601,318,258,0.0,349,699,129.988,4,3
758,598,0,-5.695,868,0.16,0.0,295,658,149.836,4,3
746,649,11,-10.096,327,587,1.23e-05,134,654,104.984,4,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
627,779,4,-4.944,392,214,9.34e-06,112,619,149.929,4,3
531,431,2,-8.937,37,868,2.47e-05,127,0.19,107.99,4,3
373,114,5,-13.171,41,937,4.73e-05,104,172,90.945,1,3
438,178,5,-9.402,414,957,1.1e-06,316,344,75.25,1,3
671,373,2,-15.071,362,783,105,111,315,119.972,4,3
875,539,3,-8.364,367,586,47,116,305,115.004,4,3
493,404,6,-11.628,394,0.75,0.0,366,0.82,179.992,3,3
373,114,5,-13.171,41,937,4.73e-05,104,172,90.945,1,3
373,114,5,-13.171,41,937,4.73e-05,104,172,90.945,1,3
692,431,0,-9.158,295,336,1.59e-05,166,416,99.951,4,3
0.48,369,7,-8.766,405,835,0.0,0.1,548,159.687,4,3
373,114,5,-13.171,41,937,4.73e-05,104,172,90.945,1,3
721,0.65,0,-6.95,135,115,14,0.34,392,130.487,5,3
206,636,4,-6.591,418,211,118,217,394,77.797,4,3
718,458,7,-10.632,33,685,222,118,567,119.958,4,3
0.37,467,5,-9.013,273,205,572,109,182,94.485,4,3
549,737,0,-7.865,386,459,844,91,412,119.963,4,3
0.62,0.62,1,-6.322,375,388,213,129,459,144.835,4,3
498,0.59,1,-4.721,32,511,0.0,107,784,145.867,4,3
764,705,3,-5.279,278,371,1.94e-05,943,672,101.003,4,3
731,445,0,-8.418,533,586,1.96e-05,0.14,106,117.97,4,3
0.64,754,6,-4.873,392,395,0.0,209,355,94.989,4,3
639,594,10,-6.497,347,131,0.0,119,378,80.034,4,3
461,481,0,-6.389,327,789,1.01e-06,127,262,199.807,4,3
634,644,11,-3.96,0.35,324,0.0,644,538,163.628,4,3
813,415,0,-5.926,349,777,0.0,131,667,91.921,4,3
617,741,2,-3.97,311,131,0.0,772,306,118.984,4,3
634,378,9,-8.367,295,566,0.0,919,527,123.949,4,3
495,498,7,-7.023,337,701,0.0,706,0.32,133.992,4,3
731,0.73,2,-6.302,123,411,0.0,52,503,79.999,4,3
726,652,1,-7.764,0.11,451,3.32e-05,226,803,163.879,4,3
752,642,3,-5.165,869,861,0.0,953,388,95.043,4,3
712,683,10,-6.965,926,323,6.84e-06,171,526,83.935,4,3
0.76,371,6,-8.964,531,772,0.0,785,653,138.023,4,3
553,498,0,-7.021,518,0.34,0.0,202,238,180.011,4,3
858,833,5,-3.747,471,375,0.0,112,693,107.977,4,3
599,653,0,-7.576,122,362,0.0,144,678,79.968,4,3
682,927,4,-2.915,479,843,0.0,149,744,101.019,4,3
524,765,3,-2.625,184,319,0.0,332,475,157.487,3,3
706,693,0,-5.502,259,123,0.0,346,838,141.794,4,3
547,785,5,-5.865,675,204,0.0,835,764,81.781,4,3
0.6,663,3,-5.802,477,225,0.0,119,286,121.07,4,3
778,474,9,-10.109,0.08,528,0.0,104,219,91.969,4,3
792,895,1,-3.112,587,165,0.0,501,793,94.968,4,3
442,412,10,-10.675,377,781,237,0.15,235,176.019,4,3
294,577,6,-5.952,298,623,0.0,0.16,429,83.171,4,3
603,453,2,-8.501,307,0.45,0.0,92,384,135.028,4,3
468,903,7,-3.155,122,178,0.0,918,523,152.383,3,3
0.55,246,0,-12.503,0.03,834,279,977,218,119.836,3,3
688,701,3,-7.505,298,0.06,301,271,385,110.019,4,3
0.71,518,11,-8.755,656,236,2.39e-05,0.31,386,96.059,4,3
731,506,8,-8.579,37,484,0.0,944,703,114.986,4,3
346,495,8,-8.276,718,273,0.0,165,0.33,203.983,4,3
0.41,455,4,-8.071,316,731,0.0,185,361,90.993,4,3
573,0.6,0,-7.751,0.3,586,7.65e-06,0.15,706,149.982,4,3
445,615,0,-7.714,852,422,0.0,116,235,123.984,4,3
797,452,10,-8.325,271,275,6.45e-05,75,661,104.998,4,3
895,467,5,-10.48,199,178,0.0,802,742,132.955,4,3
596,307,2,-11.604,405,816,0.0,133,397,143.979,3,3
741,489,11,-9.428,472,386,0.0,162,667,113.028,4,3
637,825,11,-6.612,815,352,0.0,389,835,92.029,4,3
528,739,0,-6.32,314,687,5.17e-05,168,542,128.1,4,3
474,548,11,-8.614,331,237,0.0,791,676,193.671,4,3
467,826,4,-3.885,49,298,0.0,204,417,160.025,4,3
504,364,1,-9.277,0.03,893,7.88e-05,904,365,149.819,4,3
788,605,1,-5.586,578,899,275,318,427,103.94,4,3
332,225,0,-8.697,348,767,349,128,297,81.055,3,3
644,818,6,-5.924,549,431,2.62e-05,806,789,118.477,4,3
0.73,0.58,0,-7.976,124,399,2.48e-05,703,0.55,167.915,4,3
782,559,6,-7.106,767,125,0.0,385,685,129.992,1,3
715,863,2,-2.539,63,0.62,6.32e-05,972,828,99.981,4,3
395,443,6,-9.72,133,765,9.67e-06,839,338,168.924,3,3
678,449,4,-9.379,869,477,0.0,536,606,100.033,4,3
537,586,6,-1.864,314,265,7.04e-05,175,624,79.056,4,3
0.43,744,11,-5.105,132,498,0.0,381,736,87.726,4,3
358,557,10,-7.398,59,695,0.0,902,494,85.043,4,3
319,552,7,-6.401,307,719,0.0,144,221,93.991,4,3
825,666,4,-4.847,554,143,2.81e-06,237,763,96.987,4,3
532,529,0,-8.402,352,334,144,78,295,81.989,4,3
531,431,2,-8.937,37,868,2.47e-05,127,0.19,107.99,4,3
334,387,2,-9.483,332,755,3.94e-05,113,0.42,129.959,1,3
868,572,0,-6.217,112,101,0.0,103,485,96.985,4,3
853,745,9,-8.636,109,642,1.87e-06,274,882,107.985,4,3
588,0.23,5,-20.647,423,643,2.66e-05,164,286,135.978,4,3
732,466,0,-8.403,383,239,25,149,444,125.003,4,3
544,917,1,-3.403,259,313,0.0,0.26,686,176.068,4,3
0.42,341,0,-8.075,325,942,123,105,193,107.862,4,3
484,788,4,-7.625,565,0.69,132,939,741,171.973,4,3
359,543,7,-7.582,919,492,1.58e-05,118,453,68.534,4,3
0.6,451,4,-10.246,344,133,1.23e-05,122,223,78.023,4,3
776,808,11,-4.501,117,297,127,103,494,123.988,4,3
554,606,1,-12.312,722,578,183,0.11,584,93.922,4,3
783,607,9,-7.268,133,91,0.0,986,862,92.109,4,3
765,523,2,-4.333,0.03,184,3.56e-05,132,394,104.988,4,3
665,572,5,-9.611,262,0.37,0.0,282,634,146.9,4,3
694,339,7,-13.464,378,514,0.0,133,221,89.95,4,3
791,348,10,-9.457,434,594,1.45e-06,97,0.49,131.972,4,3
516,743,11,-6.107,282,0.07,0.0,107,445,81.335,4,3
767,867,4,-2.931,247,109,0.0,155,786,151.965,4,3
774,672,2,-4.351,621,276,1.82e-05,111,307,107.956,4,3
0.66,721,11,-5.907,505,221,0.0,173,0.61,181.842,4,3
725,912,9,-3.665,851,155,7.68e-05,107,674,104.054,4,3
557,719,2,-4.515,371,267,0.0,306,345,77.502,4,3
602,642,2,-5.404,211,131,5.33e-06,668,0.54,175.978,4,3
599,478,9,-7.377,256,439,0.0,97,255,77.985,4,3
668,334,6,-11.776,569,612,0.0,231,457,109.604,4,3
662,688,0,-9.019,413,422,918,431,365,102.95,4,3
766,438,4,-13.101,164,303,9.1e-06,862,331,82.013,4,3
741,447,2,-9.609,104,568,0.0,127,619,89.993,4,3
876,834,7,-4.653,137,164,21,108,788,103.012,4,3
448,607,9,-4.606,611,791,0.0,888,484,139.509,4,3
773,436,4,-10.972,321,672,678,197,533,115.917,4,3
639,368,2,-14.096,48,245,0.0,106,415,89.94,4,3
718,361,5,-9.74,298,565,119,151,446,103.0,4,3
712,422,6,-10.688,46,307,1.71e-05,67,772,80.014,4,3
